k,stage,i,step,flag,x,minimum_selling_price,CO2_emission
49,NSGA2,25,0,success,"[ 75.     75.    175.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5680304388835377,0.0961835681703535
49,NSGA2,25,1,success,"[ 74.63625  75.1365  176.48675 209.9475    4.99825   1.60025   0.60025
  34.96175   1.        1.331    83.08825 208.47475 278.3485    1.22775
   0.99125   0.485  ]",0.5911256941251842,0.09600985705949641
49,NSGA2,25,2,success,"[ 74.2725  75.273  177.9735 209.895    4.9965   1.6005   0.6005  34.9235
   1.       1.362   83.1765 208.9495 276.697    1.2555   0.9825   0.485 ]",0.6180098979301336,0.09608016845220593
49,NSGA2,25,3,success,"[ 73.90875  75.4095  179.46025 209.8425    4.99475   1.60075   0.60075
  34.88525   1.        1.393    83.26475 209.42425 275.0455    1.28325
   0.97375   0.485  ]",0.6494320399528145,0.09644188684263856
49,NSGA2,25,4,success,"[ 73.545  75.546 180.947 209.79    4.993   1.601   0.601  34.847   1.
   1.424  83.353 209.899 273.394   1.311   0.965   0.485]",0.6864826520387087,0.09712646702227956
49,NSGA2,26,0,success,"[ 75.     75.    122.66  210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    204.638   1.2     1.      0.485]",0.591350308412371,0.2446321150319266
49,NSGA2,26,1,not_converged,"[ 75.       81.25    121.3935  210.        5.        1.6       0.6
  35.        1.        1.225    88.66575 213.25    206.14825   0.925
   1.        0.485  ]",,
49,NSGA2,27,0,success,"[ 75.298  79.834 209.91  220.51    5.032   2.383   0.6    35.003   1.
   3.291  76.915 212.969 301.464   1.203   0.867   0.485]",0.6937146736078538,0.03791234441721281
49,NSGA2,27,1,success,"[ 74.833    79.332   209.91175 220.23525   5.032     2.38825   0.59925
  34.88475   1.        3.15175  77.806   212.96675 296.66125   1.21075
   0.86175   0.485  ]",0.6965638684750806,0.03611356318445424
49,NSGA2,27,2,success,"[ 74.368   78.83   209.9135 219.9605   5.032    2.3935   0.5985  34.7665
   1.       3.0125  78.697  212.9645 291.8585   1.2185   0.8565   0.485 ]",0.6977432985627806,0.03434135452436923
49,NSGA2,27,3,success,"[ 73.903    78.328   209.91525 219.68575   5.032     2.39875   0.59775
  34.64825   1.        2.87325  79.588   212.96225 287.05575   1.22625
   0.85125   0.485  ]",0.6989434670984996,0.03257635920021219
49,NSGA2,27,4,success,"[ 73.438  77.826 209.917 219.411   5.032   2.404   0.597  34.53    1.
   2.734  80.479 212.96  282.253   1.234   0.846   0.485]",0.7003061597664243,0.030798070561068657
49,NSGA2,28,0,success,"[ 74.118  75.379 207.163 218.353   5.031   1.585   0.6    35.      1.
   6.556  78.267 191.477 286.133   1.976   1.      0.486]",0.8537445787534953,0.054079935119843846
49,NSGA2,28,1,success,"[ 74.37025  75.328   207.5765  216.75      5.291     1.59825   0.59725
  34.98375   1.        6.456    78.85275 193.7865  284.68825   1.9915
   0.9975    0.48175]",0.8461545886715715,0.04338405836518039
49,NSGA2,28,2,success,"[ 74.6225  75.277  207.99   215.147    5.551    1.6115   0.5945  34.9675
   1.       6.356   79.4385 196.096  283.2435   2.007    0.995    0.4775]",0.8380899677545454,0.03296411244764508
49,NSGA2,28,3,success,"[ 74.87475  75.226   208.4035  213.544     5.811     1.62475   0.59175
  34.95125   1.        6.256    80.02425 198.4055  281.79875   2.0225
   0.9925    0.47325]",0.8287148950235198,0.023906405602592693
49,NSGA2,28,4,success,"[ 75.127  75.175 208.817 211.941   6.071   1.638   0.589  34.935   1.
   6.156  80.61  200.715 280.354   2.038   0.99    0.469]",0.8208915309518607,0.014128183208640345
49,NSGA2,29,0,success,"[ 75.     75.823 197.024 210.      5.134   1.6     0.6    35.      1.
   3.694  72.789 182.938 265.119   1.2     1.      0.485]",0.7137741252846816,0.0449121352697595
49,NSGA2,29,1,success,"[ 74.953    75.82775 197.03075 210.01225   5.20525   1.601     0.59975
  35.        1.        3.685    75.13275 179.803   264.31675   1.2
   0.99925   0.4845 ]",0.710426525870968,0.045100442812003455
49,NSGA2,29,2,success,"[ 74.906   75.8325 197.0375 210.0245   5.2765   1.602    0.5995  35.
   1.       3.676   77.4765 176.668  263.5145   1.2      0.9985   0.484 ]",0.7067899725367783,0.045279626095422326
49,NSGA2,29,3,success,"[ 74.859    75.83725 197.04425 210.03675   5.34775   1.603     0.59925
  35.        1.        3.667    79.82025 173.533   262.71225   1.2
   0.99775   0.4835 ]",0.7033190590385545,0.04545187184322575
49,NSGA2,29,4,success,"[ 74.812  75.842 197.051 210.049   5.419   1.604   0.599  35.      1.
   3.658  82.164 170.398 261.91    1.2     0.997   0.483]",0.699739459205063,0.045619380334343346
50,NSGA2,0,0,success,"[ 71.675  75.    130.012 225.14    5.      2.032   0.592  60.011   1.103
   1.466  83.    243.457 268.692   2.118   1.      0.478]",0.8963334015701305,0.5017392255703262
50,NSGA2,0,1,success,"[ 72.04775  75.4695  123.759   223.40475   5.0005    2.1805    0.594
  54.93      1.078     1.436    83.03775 236.385   264.99925   2.269
   0.994     0.47925]",0.9333490869029928,0.529428458048059
50,NSGA2,0,2,success,"[ 72.4205  75.939  117.506  221.6695   5.001    2.329    0.596   49.849
   1.053    1.406   83.0755 229.313  261.3065   2.42     0.988    0.4805]",0.9224802037449423,0.530652754036209
50,NSGA2,0,3,success,"[ 72.79325  76.4085  111.253   219.93425   5.0015    2.4775    0.598
  44.768     1.028     1.376    83.11325 222.241   257.61375   2.571
   0.982     0.48175]",0.9039625074537264,0.5269120309733847
50,NSGA2,0,4,success,"[ 73.166  76.878 105.    218.199   5.002   2.626   0.6    39.687   1.003
   1.346  83.151 215.169 253.921   2.722   0.976   0.483]",0.8926393207680213,0.526839402922639
50,NSGA2,1,0,success,"[ 75.     75.    175.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5680304388835377,0.0961835681703535
50,NSGA2,1,1,success,"[ 74.7505   75.118   172.95375 210.2795    4.997     1.6       0.5995
  35.685     1.        1.3205   82.87125 206.047   280.552     1.298
   0.99775   0.48325]",0.6014657194185932,0.11068770419861806
50,NSGA2,1,2,success,"[ 74.501   75.236  170.9075 210.559    4.994    1.6      0.599   36.37
   1.       1.341   82.7425 204.094  281.104    1.396    0.9955   0.4815]",0.6399029755009101,0.12730558307028872
50,NSGA2,1,3,success,"[ 74.2515   75.354   168.86125 210.8385    4.991     1.6       0.5985
  37.055     1.        1.3615   82.61375 202.141   281.656     1.494
   0.99325   0.47975]",0.6840251255210236,0.14643714677321903
50,NSGA2,1,4,success,"[ 74.002  75.472 166.815 211.118   4.988   1.6     0.598  37.74    1.
   1.382  82.485 200.188 282.208   1.592   0.991   0.478]",0.7351835547083782,0.1686512882566449
50,NSGA2,2,0,success,"[ 74.528  77.149 208.584 209.836   5.651   1.816   0.6    35.32    1.
   2.369  81.99  181.708 280.245   2.176   1.      0.491]",0.8968180870733431,0.012597580385896399
50,NSGA2,2,1,success,"[ 74.6265   77.4075  207.5955  209.901     5.6215    1.8065    0.6
  35.3385    1.        2.21425  81.32975 180.65425 283.82175   2.089
   0.99525   0.49275]",0.8847821819192088,0.018104936171061858
50,NSGA2,2,2,success,"[ 74.725   77.666  206.607  209.966    5.592    1.797    0.6     35.357
   1.       2.0595  80.6695 179.6005 287.3985   2.002    0.9905   0.4945]",0.871333935463305,0.0233553143417837
50,NSGA2,2,3,success,"[ 74.8235   77.9245  205.6185  210.031     5.5625    1.7875    0.6
  35.3755    1.        1.90475  80.00925 178.54675 290.97525   1.915
   0.98575   0.49625]",0.857717834505962,0.028372517090011398
50,NSGA2,2,4,success,"[ 74.922  78.183 204.63  210.096   5.533   1.778   0.6    35.394   1.
   1.75   79.349 177.493 294.552   1.828   0.981   0.498]",0.8439247828105781,0.03315733964836969
50,NSGA2,3,0,success,"[ 75.     77.687 195.92  209.773   5.01    2.118   0.6    35.023   1.
   1.062  76.346 221.006 278.147   1.293   0.891   0.485]",0.6268084557973304,0.03770263007586184
50,NSGA2,3,1,success,"[ 75.       77.0695  190.58    209.82975   5.00775   2.118     0.6
  35.01725   1.        1.1605   78.01425 220.601   277.01275   1.33625
   0.916     0.485  ]",0.6746222457294799,0.059835124125747936
50,NSGA2,3,2,success,"[ 75.      76.452  185.24   209.8865   5.0055   2.118    0.6     35.0115
   1.       1.259   79.6825 220.196  275.8785   1.3795   0.941    0.485 ]",0.7215773008941291,0.08440731559894578
50,NSGA2,3,3,success,"[ 75.       75.8345  179.9     209.94325   5.00325   2.118     0.6
  35.00575   1.        1.3575   81.35075 219.791   274.74425   1.42275
   0.966     0.485  ]",0.7444141822921092,0.10761641956087428
50,NSGA2,3,4,success,"[ 75.     75.217 174.56  210.      5.001   2.118   0.6    35.      1.
   1.456  83.019 219.386 273.61    1.466   0.991   0.485]",0.7531534685884868,0.12935933821780446
50,NSGA2,4,0,success,"[ 75.     75.    210.96  210.      5.591   1.6     0.6    35.      1.
   1.3    79.332 208.    234.046   1.741   1.      0.485]",0.8165383024493031,-0.014345632605084133
50,NSGA2,4,1,success,"[ 75.       75.01075 209.9255  210.        5.44375   1.7585    0.6
  35.        1.        1.298    80.24975 211.0135  232.41075   1.729
   0.99725   0.485  ]",0.8116846119146155,-0.013900569078221216
50,NSGA2,4,2,success,"[ 75.      75.0215 208.891  210.       5.2965   1.917    0.6     35.
   1.       1.296   81.1675 214.027  230.7755   1.717    0.9945   0.485 ]",0.7385551396543483,-0.010308265838563526
50,NSGA2,4,3,success,"[ 75.       75.03225 207.8565  210.        5.14925   2.0755    0.6
  35.        1.        1.294    82.08525 217.0405  229.14025   1.705
   0.99175   0.485  ]",0.6805174526655283,-0.007159872466227412
50,NSGA2,4,4,success,"[ 75.     75.043 206.822 210.      5.002   2.234   0.6    35.      1.
   1.292  83.003 220.054 227.505   1.693   0.989   0.485]",0.6373976347566347,-0.00434756544809088
50,NSGA2,5,0,success,"[ 72.751  79.211 186.819 250.      5.164   1.785   0.593  41.588   1.008
   1.831  80.873 197.653 266.99    1.235   1.      0.482]",0.800324700583408,0.24135845110380333
50,NSGA2,5,1,success,"[ 67.06325  78.0835  191.016   250.        5.81825   1.73875   0.60325
  39.941     1.006     1.62325  73.15475 200.491   270.2425    1.22625
   1.        0.48275]",0.8094852458455241,0.23899809451677706
50,NSGA2,5,2,success,"[ 61.3755  76.956  195.213  250.       6.4725   1.6925   0.6135  38.294
   1.004    1.4155  65.4365 203.329  273.495    1.2175   1.       0.4835]",0.8164869214970979,0.2368681295282252
50,NSGA2,5,3,success,"[ 55.68775  75.8285  199.41    250.        7.12675   1.64625   0.62375
  36.647     1.002     1.20775  57.71825 206.167   276.7475    1.20875
   1.        0.48425]",0.8234716110471638,0.2350910838636531
50,NSGA2,5,4,success,"[ 50.     74.701 203.607 250.      7.781   1.6     0.634  35.      1.
   1.     50.    209.005 280.      1.2     1.      0.485]",0.8315321443029898,0.23385516644171284
50,NSGA2,6,0,success,"[ 72.751  79.211 186.819 250.      5.164   1.785   0.593  41.588   1.008
   1.831  80.873 197.653 266.99    1.235   1.      0.482]",0.800324700583408,0.24135845110380333
50,NSGA2,6,1,success,"[ 67.06325  78.0835  191.016   250.        5.81825   1.73875   0.60325
  39.941     1.006     1.62325  73.15475 200.491   270.2425    1.22625
   1.        0.48275]",0.8094852458455241,0.23899809451677706
50,NSGA2,6,2,success,"[ 61.3755  76.956  195.213  250.       6.4725   1.6925   0.6135  38.294
   1.004    1.4155  65.4365 203.329  273.495    1.2175   1.       0.4835]",0.8164869214970979,0.2368681295282252
50,NSGA2,6,3,success,"[ 55.68775  75.8285  199.41    250.        7.12675   1.64625   0.62375
  36.647     1.002     1.20775  57.71825 206.167   276.7475    1.20875
   1.        0.48425]",0.8234716110471638,0.2350910838636531
50,NSGA2,6,4,success,"[ 50.     74.701 203.607 250.      7.781   1.6     0.634  35.      1.
   1.     50.    209.005 280.      1.2     1.      0.485]",0.8315321443029898,0.23385516644171284
50,NSGA2,7,0,success,"[ 68.129  75.464 210.087 209.595   5.041   1.602   0.6    40.297   1.
   1.059  77.347 214.306 271.921   1.341   0.994   0.485]",0.5832893726371935,-0.0029994769030483
50,NSGA2,7,1,success,"[ 68.1245   75.2885  210.02575 209.65975   5.027     1.5975    0.6
  40.39775   1.        1.299    78.451   214.917   273.6255    1.30125
   0.9955    0.479  ]",0.7022968958468211,-0.0008599175874849578
50,NSGA2,7,2,success,"[ 68.12    75.113  209.9645 209.7245   5.013    1.593    0.6     40.4985
   1.       1.539   79.555  215.528  275.33     1.2615   0.997    0.473 ]",0.6827961201280376,-0.0006345908938310058
50,NSGA2,7,3,success,"[ 68.1155   74.9375  209.90325 209.78925   4.999     1.5885    0.6
  40.59925   1.        1.779    80.659   216.139   277.0345    1.22175
   0.9985    0.467  ]",0.6641355947606462,-0.0004408548261929602
50,NSGA2,7,4,success,"[ 68.111  74.762 209.842 209.854   4.985   1.584   0.6    40.7     1.
   2.019  81.763 216.75  278.739   1.182   1.      0.461]",0.6463032280944718,-0.0002297003926512724
50,NSGA2,8,0,success,"[ 72.751  79.211 186.819 250.      5.164   1.785   0.593  41.588   1.008
   1.831  80.873 197.653 266.99    1.235   1.      0.482]",0.800324700583408,0.24135845110380333
50,NSGA2,8,1,success,"[ 67.06325  78.0835  191.016   250.        5.81825   1.73875   0.60325
  39.941     1.006     1.62325  73.15475 200.491   270.2425    1.22625
   1.        0.48275]",0.8094852458455241,0.23899809451677706
50,NSGA2,8,2,success,"[ 61.3755  76.956  195.213  250.       6.4725   1.6925   0.6135  38.294
   1.004    1.4155  65.4365 203.329  273.495    1.2175   1.       0.4835]",0.8164869214970979,0.2368681295282252
50,NSGA2,8,3,success,"[ 55.68775  75.8285  199.41    250.        7.12675   1.64625   0.62375
  36.647     1.002     1.20775  57.71825 206.167   276.7475    1.20875
   1.        0.48425]",0.8234716110471638,0.2350910838636531
50,NSGA2,8,4,success,"[ 50.     74.701 203.607 250.      7.781   1.6     0.634  35.      1.
   1.     50.    209.005 280.      1.2     1.      0.485]",0.8315321443029898,0.23385516644171284
50,NSGA2,9,0,success,"[ 74.377  76.43  207.909 224.924   4.994   1.675   0.6    34.923   1.
   3.828  79.462 180.883 271.348   1.154   0.861   0.486]",0.6939759791465329,0.06374130664289923
50,NSGA2,9,1,success,"[ 74.5645   76.51475 208.2895  226.24475   5.2265    1.78675   0.59025
  35.2415    1.        3.761    80.178   182.024   273.5175    1.16925
   0.85025   0.49275]",0.7079065712532908,0.06927488232123553
50,NSGA2,9,2,success,"[ 74.752   76.5995 208.67   227.5655   5.459    1.8985   0.5805  35.56
   1.       3.694   80.894  183.165  275.687    1.1845   0.8395   0.4995]",0.7216109108195778,0.07511086119487945
50,NSGA2,9,3,success,"[ 74.9395   76.68425 209.0505  228.88625   5.6915    2.01025   0.57075
  35.8785    1.        3.627    81.61    184.306   277.8565    1.19975
   0.82875   0.50625]",0.7356771274246661,0.08114234910523432
50,NSGA2,9,4,success,"[ 75.127  76.769 209.431 230.207   5.924   2.122   0.561  36.197   1.
   3.56   82.326 185.447 280.026   1.215   0.818   0.513]",0.7502249772380339,0.08750106000712911
50,NSGA2,10,0,success,"[ 75.     79.798 210.    228.674   5.      1.704   0.6    35.      1.
   1.304  83.    208.    280.      1.205   0.839   0.485]",0.5722567695746158,0.05304573369717546
50,NSGA2,10,1,success,"[ 74.12725  78.59675 209.9795  227.426     5.        1.68575   0.6
  34.9795    1.        1.401    83.078   208.013   279.9295    1.204
   0.8385    0.485  ]",0.6577018605507619,0.05835363075998554
50,NSGA2,10,2,success,"[ 73.2545  77.3955 209.959  226.178    5.       1.6675   0.6     34.959
   1.       1.498   83.156  208.026  279.859    1.203    0.838    0.485 ]",0.6940077970720486,0.05764793957451854
50,NSGA2,10,3,success,"[ 72.38175  76.19425 209.9385  224.93      5.        1.64925   0.6
  34.9385    1.        1.595    83.234   208.039   279.7885    1.202
   0.8375    0.485  ]",0.6916737252837022,0.053638584772027785
50,NSGA2,10,4,success,"[ 71.509  74.993 209.918 223.682   5.      1.631   0.6    34.918   1.
   1.692  83.312 208.052 279.718   1.201   0.837   0.485]",0.6902885414478945,0.04884206326694463
50,NSGA2,11,0,success,"[ 70.927  75.76  206.434 210.121   5.158   1.6     0.6    35.157   1.
   5.541  78.036 165.862 228.653   1.203   0.991   0.485]",0.7084965872559746,0.012552338228196045
50,NSGA2,11,1,success,"[ 70.96375  75.8285  197.2255  209.96975   5.14825   1.6       0.6
  35.15975   1.        5.50225  78.03375 165.94025 226.79175   1.2015
   0.98375   0.485  ]",0.7135138232289678,0.04669862395263237
50,NSGA2,11,2,success,"[ 71.0005  75.897  188.017  209.8185   5.1385   1.6      0.6     35.1625
   1.       5.4635  78.0315 166.0185 224.9305   1.2      0.9765   0.485 ]",0.7165851905740706,0.0807126309346222
50,NSGA2,11,3,success,"[ 71.03725  75.9655  178.8085  209.66725   5.12875   1.6       0.6
  35.16525   1.        5.42475  78.02925 166.09675 223.06925   1.1985
   0.96925   0.485  ]",0.7197124462777374,0.11463938088760317
50,NSGA2,11,4,success,"[ 71.074  76.034 169.6   209.516   5.119   1.6     0.6    35.168   1.
   5.386  78.027 166.175 221.208   1.197   0.962   0.485]",0.7228523661301329,0.14847498641953463
50,NSGA2,12,0,success,"[ 74.997  77.462 201.247 209.992   5.399   1.6     0.6    35.      1.
   4.181  75.122 216.131 278.015   1.2     1.      0.485]",0.7018441292474747,0.025838254636893477
50,NSGA2,12,1,success,"[ 74.95475  76.78    199.24925 210.158     5.28525   1.615     0.6
  35.00175   1.        4.033    75.26925 215.206   278.64      1.21575
   0.99575   0.4845 ]",0.7049086467128232,0.03419648832982769
50,NSGA2,12,2,success,"[ 74.9125  76.098  197.2515 210.324    5.1715   1.63     0.6     35.0035
   1.       3.885   75.4165 214.281  279.265    1.2315   0.9915   0.484 ]",0.707072008356073,0.04259769873582637
50,NSGA2,12,3,success,"[ 74.87025  75.416   195.25375 210.49      5.05775   1.645     0.6
  35.00525   1.        3.737    75.56375 213.356   279.89      1.24725
   0.98725   0.4835 ]",0.7092352394230197,0.051055050048460796
50,NSGA2,12,4,success,"[ 74.828  74.734 193.256 210.656   4.944   1.66    0.6    35.007   1.
   3.589  75.711 212.431 280.515   1.263   0.983   0.483]",0.7113951808530201,0.05962446972933496
50,NSGA2,13,0,success,"[ 72.751  79.211 186.819 250.      5.164   1.785   0.593  41.588   1.008
   1.831  80.873 197.653 266.99    1.235   1.      0.482]",0.800324700583408,0.24135845110380333
50,NSGA2,13,1,success,"[ 67.06325  78.0835  191.016   250.        5.81825   1.73875   0.60325
  39.941     1.006     1.62325  73.15475 200.491   270.2425    1.22625
   1.        0.48275]",0.8094852458455241,0.23899809451677706
50,NSGA2,13,2,success,"[ 61.3755  76.956  195.213  250.       6.4725   1.6925   0.6135  38.294
   1.004    1.4155  65.4365 203.329  273.495    1.2175   1.       0.4835]",0.8164869214970979,0.2368681295282252
50,NSGA2,13,3,success,"[ 55.68775  75.8285  199.41    250.        7.12675   1.64625   0.62375
  36.647     1.002     1.20775  57.71825 206.167   276.7475    1.20875
   1.        0.48425]",0.8234716110471638,0.2350910838636531
50,NSGA2,13,4,success,"[ 50.     74.701 203.607 250.      7.781   1.6     0.634  35.      1.
   1.     50.    209.005 280.      1.2     1.      0.485]",0.8315321443029898,0.23385516644171284
50,NSGA2,14,0,success,"[ 74.857  78.616 209.648 216.04    5.04    2.245   0.599  42.247   1.
   2.311  82.    217.177 280.263   1.559   0.957   0.49 ]",0.7704422926496656,0.02530073729119683
50,NSGA2,14,1,success,"[ 74.902    77.77575 204.21675 216.80675   5.03      2.176     0.5975
  44.79925   1.        2.16375  82.24325 214.934   280.19725   1.657
   0.96775   0.488  ]",0.7899607117452899,0.054564122631288514
50,NSGA2,14,2,success,"[ 74.947   76.9355 198.7855 217.5735   5.02     2.107    0.596   47.3515
   1.       2.0165  82.4865 212.691  280.1315   1.755    0.9785   0.486 ]",0.8079251235639363,0.08560922544492627
50,NSGA2,14,3,success,"[ 74.992    76.09525 193.35425 218.34025   5.01      2.038     0.5945
  49.90375   1.        1.86925  82.72975 210.448   280.06575   1.853
   0.98925   0.484  ]",0.8253292022057913,0.11884497839344187
50,NSGA2,14,4,success,"[ 75.037  75.255 187.923 219.107   5.      1.969   0.593  52.456   1.
   1.722  82.973 208.205 280.      1.951   1.      0.482]",0.8420136874487932,0.15415131731426895
50,NSGA2,15,0,success,"[ 73.309  71.277 196.731 219.464   4.826   2.674   0.596  37.632   1.
   5.348  82.068 206.905 276.269   1.213   0.994   0.485]",0.7028737015933697,0.0842894878042179
50,NSGA2,15,1,success,"[ 73.73975  68.99875 199.98275 218.2125    4.87075   2.7015    0.59625
  38.5625    1.        5.304    82.29325 208.9215  277.27475   1.3175
   0.9925    0.48475]",0.719103705548287,0.07182292710215066
50,NSGA2,15,2,success,"[ 74.1705  66.7205 203.2345 216.961    4.9155   2.729    0.5965  39.493
   1.       5.26    82.5185 210.938  278.2805   1.422    0.991    0.4845]",0.7347715976294013,0.05741324163808743
50,NSGA2,15,3,success,"[ 74.60125  64.44225 206.48625 215.7095    4.96025   2.7565    0.59675
  40.4235    1.        5.216    82.74375 212.9545  279.28625   1.5265
   0.9895    0.48425]",0.7514933693891765,0.04078051742967506
50,NSGA2,15,4,success,"[ 75.032  62.164 209.738 214.458   5.005   2.784   0.597  41.354   1.
   5.172  82.969 214.971 280.292   1.631   0.988   0.484]",0.76663698301934,0.023721839860590156
50,NSGA2,16,0,success,"[ 75.     75.936 209.009 210.      5.347   1.6     0.6    35.      1.
   2.177  73.228 201.497 284.53    1.2     1.      0.485]",0.7009336120756807,0.0018756560163544973
50,NSGA2,16,1,success,"[ 74.9965   76.129   206.771   210.52925   5.403     1.64775   0.59825
  34.954     1.        2.15875  74.057   203.23775 285.63975   1.204
   1.        0.48525]",0.7019271698096613,0.0118190791606539
50,NSGA2,16,2,success,"[ 74.993   76.322  204.533  211.0585   5.459    1.6955   0.5965  34.908
   1.       2.1405  74.886  204.9785 286.7495   1.208    1.       0.4855]",0.7027240641076556,0.02179471312859558
50,NSGA2,16,3,success,"[ 74.9895   76.515   202.295   211.58775   5.515     1.74325   0.59475
  34.862     1.        2.12225  75.715   206.71925 287.85925   1.212
   1.        0.48575]",0.703425808529953,0.03183840052626782
50,NSGA2,16,4,success,"[ 74.986  76.708 200.057 212.117   5.571   1.791   0.593  34.816   1.
   2.104  76.544 208.46  288.969   1.216   1.      0.486]",0.7041280499696626,0.04190870823385125
50,NSGA2,17,0,success,"[ 75.     75.    210.    244.917   5.      1.608   0.596  35.      1.
   3.447  83.    208.    280.      1.226   1.      0.483]",0.746975848072367,0.11634716284608292
50,NSGA2,17,1,success,"[ 74.9985   75.043   209.94525 245.20775   5.03975   1.66625   0.588
  35.2905    1.        3.60925  82.23875 205.3765  277.9495    1.21875
   0.99975   0.4775 ]",0.7385213792882142,0.11674591598179747
50,NSGA2,17,2,success,"[ 74.997   75.086  209.8905 245.4985   5.0795   1.7245   0.58    35.581
   1.       3.7715  81.4775 202.753  275.899    1.2115   0.9995   0.472 ]",0.7302246202693365,0.11714759134900717
50,NSGA2,17,3,success,"[ 74.9955   75.129   209.83575 245.78925   5.11925   1.78275   0.572
  35.8715    1.        3.93375  80.71625 200.1295  273.8485    1.20425
   0.99925   0.4665 ]",0.7221193727600186,0.11756890509782697
50,NSGA2,17,4,success,"[ 74.994  75.172 209.781 246.08    5.159   1.841   0.564  36.162   1.
   4.096  79.955 197.506 271.798   1.197   0.999   0.461]",0.7141666670865204,0.11796864639022803
50,NSGA2,18,0,success,"[ 80.714  75.355 210.132 223.796   5.508   1.649   0.601  34.165   1.
   3.469  81.693 199.188 280.13    1.253   1.      0.485]",0.7107147945677024,0.049088738073028444
50,NSGA2,18,1,success,"[ 83.02775  75.1755  210.1405  222.44225   5.6875    1.65175   0.60075
  35.586     1.        3.50725  81.66475 198.919   279.85225   1.28625
   0.9985    0.485  ]",0.7150805956324381,0.0445595873464435
50,NSGA2,18,2,success,"[ 85.3415  74.996  210.149  221.0885   5.867    1.6545   0.6005  37.007
   1.       3.5455  81.6365 198.65   279.5745   1.3195   0.997    0.485 ]",0.7208330641335078,0.04066813943255241
50,NSGA2,18,3,success,"[ 87.65525  74.8165  210.1575  219.73475   6.0465    1.65725   0.60025
  38.428     1.        3.58375  81.60825 198.381   279.29675   1.35275
   0.9955    0.485  ]",0.7272258963085265,0.036148217002704305
50,NSGA2,18,4,success,"[ 89.969  74.637 210.166 218.381   6.226   1.66    0.6    39.849   1.
   3.622  81.58  198.112 279.019   1.386   0.994   0.485]",0.7313466967984891,0.033580392233128344
50,NSGA2,19,0,success,"[ 72.751  79.211 186.819 250.      5.164   1.785   0.593  41.588   1.008
   1.831  80.873 197.653 266.99    1.235   1.      0.482]",0.800324700583408,0.24135845110380333
50,NSGA2,19,1,success,"[ 67.06325  78.0835  191.016   250.        5.81825   1.73875   0.60325
  39.941     1.006     1.62325  73.15475 200.491   270.2425    1.22625
   1.        0.48275]",0.8094852458455241,0.23899809451677706
50,NSGA2,19,2,success,"[ 61.3755  76.956  195.213  250.       6.4725   1.6925   0.6135  38.294
   1.004    1.4155  65.4365 203.329  273.495    1.2175   1.       0.4835]",0.8164869214970979,0.2368681295282252
50,NSGA2,19,3,success,"[ 55.68775  75.8285  199.41    250.        7.12675   1.64625   0.62375
  36.647     1.002     1.20775  57.71825 206.167   276.7475    1.20875
   1.        0.48425]",0.8234716110471638,0.2350910838636531
50,NSGA2,19,4,success,"[ 50.     74.701 203.607 250.      7.781   1.6     0.634  35.      1.
   1.     50.    209.005 280.      1.2     1.      0.485]",0.8315321443029898,0.23385516644171284
50,NSGA2,20,0,success,"[ 79.635  75.    200.191 219.507   5.155   1.6     0.601  35.      1.
   2.552  83.424 208.    279.175   1.73    1.      0.476]",0.7830882694352337,0.07787690090344557
50,NSGA2,20,1,success,"[ 78.4295   74.16675 197.28675 219.15175   5.14325   1.63175   0.6
  34.66375   1.        2.559    82.898   208.10175 279.85375   1.7625
   0.996     0.47825]",0.7928134110867803,0.09038870839532417
50,NSGA2,20,2,success,"[ 77.224   73.3335 194.3825 218.7965   5.1315   1.6635   0.599   34.3275
   1.       2.566   82.372  208.2035 280.5325   1.795    0.992    0.4805]",0.804627006040239,0.10336538004138661
50,NSGA2,20,3,success,"[ 76.0185   72.50025 191.47825 218.44125   5.11975   1.69525   0.598
  33.99125   1.        2.573    81.846   208.30525 281.21125   1.8275
   0.988     0.48275]",0.8166425763727491,0.11676995393735858
50,NSGA2,20,4,success,"[ 74.813  71.667 188.574 218.086   5.108   1.727   0.597  33.655   1.
   2.58   81.32  208.407 281.89    1.86    0.984   0.485]",0.8287657999883331,0.13059791887954914
50,NSGA2,21,0,success,"[ 75.     78.327 210.    213.523   5.      1.6     0.6    35.      1.
   2.532  80.926 168.229 280.      1.2     1.      0.485]",0.695292990316918,0.01617174795605557
50,NSGA2,21,1,success,"[ 75.004    77.5995  208.927   212.64375   4.99975   1.5975    0.6
  35.1115    1.        2.58125  81.37075 167.401   281.142     1.21975
   0.99725   0.485  ]",0.6990604425933863,0.017448233330780268
50,NSGA2,21,2,success,"[ 75.008   76.872  207.854  211.7645   4.9995   1.595    0.6     35.223
   1.       2.6305  81.8155 166.573  282.284    1.2395   0.9945   0.485 ]",0.7016421188387019,0.018723469154615077
50,NSGA2,21,3,success,"[ 75.012    76.1445  206.781   210.88525   4.99925   1.5925    0.6
  35.3345    1.        2.67975  82.26025 165.745   283.426     1.25925
   0.99175   0.485  ]",0.7042192451449834,0.019998246647730852
